incident_id,date,address,n_killed,n_injured,latitude,longitude,city,state_name,state_ab,county,mean_income,median_income,poverty_population,poverty_rate,unemployed_n,unemployed_rate
832885,30-04-17,7000 W Main St,0,0,30.3836,-81.6503,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
832888,30-04-17,8400 W Concord Blvd,0,0,30.4014,-81.6743,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
832892,30-04-17,E 4th St and Clark St,0,0,30.3397,-81.646,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
832893,30-04-17,W Renault Dr and Caravelle Dr,0,0,30.2414,-81.7838,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
832894,30-04-17,9700 Lem Turner Rd,0,0,30.4139,-81.6927,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
832895,30-04-17,900 Broward Rd,0,0,30.4073,-81.6639,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
833128,30-04-17,1200 Ken Knight Dr N,0,5,30.3914,-81.7169,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
833142,30-04-17,3100 Block of W 15th St,1,0,30.3524,-81.7208,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
832242,30-04-17,3670 N State Rd 7,0,1,26.1711,-80.2032,lauderdale lakes,Florida,FL,Alachua,41149.0,33803.0,"46,916",18.4,4105.0,2.9
833113,30-04-17,8 NE Pine Island Rd,0,0,26.6553,-81.9671,north fort myers,Florida,FL,Lee,58507.0,46905.0,"85,295",11.2,10911.0,3.1
999545,30-04-17,2855 NE 7th St,0,0,29.1934,-82.0987,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
832221,30-04-17,1002 S Daytona Ave,1,0,29.4742,-81.1268,palm coast,Florida,FL,Alachua,54589.0,27565.0,"46,916",18.4,4105.0,2.9
833103,30-04-17,2500 Block of Clinton Dr,0,1,28.0589,-80.5953,palm bay,Florida,FL,Alachua,77331.0,55139.0,"46,916",18.4,4105.0,2.9
834118,01-05-17,8200 Block of Trammell Trail,1,0,27.919,-82.3647,brandon,Florida,FL,Hillsborough,66412.0,56296.0,"195,684",13.5,23152.0,3.1
833144,01-05-17,1100 Block of Busac Ave,0,1,30.3041,-81.7631,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
833950,01-05-17,75 Silver Ln,0,1,29.0962,-81.99600000000001,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
834061,01-05-17,3151 S Babcock St,0,2,28.0617,-80.6199,melbourne,Florida,FL,Alachua,52854.0,41753.0,"46,916",18.4,4105.0,2.9
833630,01-05-17,10 block of London Dr,0,0,29.6062,-81.2661,palm coast,Florida,FL,Alachua,54589.0,27565.0,"46,916",18.4,4105.0,2.9
833924,01-05-17,800 Main St,0,0,29.2259,-81.0091,daytona beach,Florida,FL,Alachua,29601.0,25573.0,"46,916",18.4,4105.0,2.9
833138,01-05-17,8600 Block of Nussbaum Dr,0,1,30.253,-81.7943,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
833911,01-05-17,300 Block of N M St,0,1,26.619,-80.0533,lake worth,Florida,FL,Alachua,70095.0,46128.0,"46,916",18.4,4105.0,2.9
834120,02-05-17,E Jefferson St,0,0,28.5496,-82.3813,spring hill,Florida,FL,Pasco,61522.0,49981.0,"61,716",11.3,8310.0,3.5
834832,02-05-17,1566 West 24th Street,1,3,30.3585,-81.6823,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
833909,02-05-17,Holiday Dr and Lake Worth Rd,0,1,26.6168,-80.0698,lake worth,Florida,FL,Alachua,70095.0,46128.0,"46,916",18.4,4105.0,2.9
836220,03-05-17,1804 SW 67th Terrace,0,0,29.636,-82.4146,gainesville,Florida,FL,Alachua,39023.0,31371.0,"46,916",18.4,4105.0,2.9
837617,03-05-17,1800 Block of 15th St W,0,0,27.4837,-82.5763,bradenton,Florida,FL,Manatee,29811.0,19842.0,"44,991",11.3,5611.0,3.1
834861,03-05-17,1400 block of Mc Conihe St,0,1,30.3465,-81.6773,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
836211,03-05-17,5700 block of Arlington Rd,0,1,30.3336,-81.6019,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
835950,03-05-17,560 Flomich St,0,0,29.2528,-81.0554,holly hill,Florida,FL,Alachua,40889.0,30377.0,"46,916",18.4,4105.0,2.9
836208,03-05-17,SE 144th Ln,0,0,29.0116,-82.0008,lady lake,Florida,FL,Alachua,57257.0,43419.0,"46,916",18.4,4105.0,2.9
834838,03-05-17,2575 N Atlantic Ave,0,2,29.2624,-81.0258,holly hill,Florida,FL,Alachua,40889.0,30377.0,"46,916",18.4,4105.0,2.9
836188,03-05-17,2015 Pleasure Dr,0,1,28.1882,-82.7457,holiday,Florida,FL,Pasco,39706.0,32015.0,"61,716",11.3,8310.0,3.5
834931,03-05-17,101 W Flagler St,0,1,25.7742,-80.1963,miami,Florida,FL,Miami-Dade,61400.0,48065.0,"419,056",15.7,33065.0,2.4
836174,03-05-17,Arthur Ave and Madison St,0,0,28.2377,-82.7154,new port richey,Florida,FL,Pasco,38277.0,32365.0,"61,716",11.3,8310.0,3.5
835548,03-05-17,3500 Winton Dr,0,0,30.3904,-81.7056,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
835531,03-05-17,5300 block of Sidesaddle dr,0,0,30.1728,-81.5824,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
835541,03-05-17,Redrac St and Denaud St,0,0,30.3023,-81.7354,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
835544,03-05-17,Mandarin Rd and Scott Mill Rd,0,0,30.166999999999998,-81.6414,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
835545,03-05-17,2100 W 45th St,0,0,30.3715,-81.6949,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
839369,04-05-17,NE 210 Ave,0,0,29.3918,-82.4224,gainesville,Florida,FL,Alachua,39023.0,31371.0,"46,916",18.4,4105.0,2.9
837994,04-05-17,5800 Block of SE 140th Pl,0,0,29.0178,-82.0531,lady lake,Florida,FL,Alachua,57257.0,43419.0,"46,916",18.4,4105.0,2.9
846360,04-05-17,Hollyhock St,0,0,28.8939,-81.2351,deltona,Florida,FL,Alachua,40470.0,36552.0,"46,916",18.4,4105.0,2.9
835958,04-05-17,E 9th St and Market St,1,0,30.3468,-81.6507,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
836072,04-05-17,28401 SW 167th Ave,0,0,25.5026,-80.4657,homestead,Florida,FL,Miami-Dade,42416.0,33810.0,"419,056",15.7,33065.0,2.4
841299,04-05-17,1105 E Lafayette St,0,1,30.4357,-84.266,tallahassee,Florida,FL,Alachua,53587.0,39098.0,"46,916",18.4,4105.0,2.9
840223,05-05-17,2808 SW 36th Terrace,0,0,26.5768,-81.9515,cape coral,Florida,FL,Alachua,51977.0,50689.0,"46,916",18.4,4105.0,2.9
837993,05-05-17,3200 Block of SE 56th St,0,0,29.1315,-82.0922,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
836678,05-05-17,W 26th St and Fairfax Ave,0,0,30.36,-81.6865,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
837599,05-05-17,Robinson Ave and E 13th St,0,1,28.662,-81.5067,apopka,Florida,FL,Orange,40213.0,30845.0,"171,599",12.6,22173.0,2.9
836940,05-05-17,2300 New Berlin Rd,0,0,30.4646,-81.5938,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
836941,05-05-17,12400 New Berlin Blvd,0,0,30.4026,-81.5618,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
836937,05-05-17,Grand St and Jackson Ave,0,0,30.4065,-81.6813,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
837982,06-05-17,Atlantic Blvd and Century 21 Dr,0,1,30.3138,-81.5725,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
837996,06-05-17,4300 US-98,0,0,30.1811,-85.7167,panama city,Florida,FL,Alachua,40465.0,33102.0,"46,916",18.4,4105.0,2.9
838840,06-05-17,NW 80th Ct,0,0,29.2367,-82.2521,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
838017,06-05-17,1733 Jefferson Ave,0,0,27.9339,-82.7856,largo,Florida,FL,Alachua,86711.0,68432.0,"46,916",18.4,4105.0,2.9
838000,06-05-17,Sable Ave,0,1,28.9336,-81.1948,deltona,Florida,FL,Alachua,40470.0,36552.0,"46,916",18.4,4105.0,2.9
837622,06-05-17,Tarpon Ave and Safford Ave,1,0,28.1462,-82.7547,tarpon springs,Florida,FL,Alachua,138384.0,300000.0,"46,916",18.4,4105.0,2.9
838203,07-05-17,7200 Arlington Pkwy,0,0,30.3331,-81.5892,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
838198,07-05-17,Normandy Blvd and Fouraker Rd,0,0,30.2925,-81.7813,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
838364,07-05-17,4441 Collins Ave,0,2,25.8176,-80.1231,miami beach,Florida,FL,Miami-Dade,56499.0,300000.0,"419,056",15.7,33065.0,2.4
838201,07-05-17,Max Leggett Pkwy and N Main St,0,0,30.4904,-81.625,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
838340,07-05-17,1914 SW 3rd St,0,0,29.1839,-82.15799999999999,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
838337,07-05-17,NW 12th St and NW 13th Ave,0,2,29.1987,-82.1499,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
845732,07-05-17,Blanding Blvd,0,0,30.2435,-81.7425,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
840006,07-05-17,2338 E Irlo Bronson Memorial Hwy,0,0,28.2832,-81.3503,kissimmee,Florida,FL,Alachua,66135.0,49968.0,"46,916",18.4,4105.0,2.9
838860,07-05-17,N Union Cir,0,0,28.9298,-81.2519,deltona,Florida,FL,Alachua,40470.0,36552.0,"46,916",18.4,4105.0,2.9
838352,07-05-17,2200 block of NW Embers Ter,0,2,26.6532,-82.0185,cape coral,Florida,FL,Alachua,51977.0,50689.0,"46,916",18.4,4105.0,2.9
838862,07-05-17,SR 415,0,0,28.8306,-81.176,sanford,Florida,FL,Alachua,49486.0,44110.0,"46,916",18.4,4105.0,2.9
839285,08-05-17,3000 block of Avenue O,0,0,26.7871,-80.0742,lake park,Florida,FL,Alachua,101571.0,85457.0,"46,916",18.4,4105.0,2.9
840166,08-05-17,3900 Block of Madison Ave,0,0,26.6597,-81.8343,fort myers,Florida,FL,Lee,20533.0,18545.0,"85,295",11.2,10911.0,3.1
839343,08-05-17,111 Flagler Plaza Dr,0,0,29.4753,-81.1814,palm coast,Florida,FL,Alachua,54589.0,27565.0,"46,916",18.4,4105.0,2.9
839428,08-05-17,2300 Block of NW 10th St,0,0,29.1969,-82.1633,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
840238,09-05-17,1700 Mindanao Dr,1,0,30.3219,-81.5193,atlantic beach,Florida,FL,Alachua,40672.0,32107.0,"46,916",18.4,4105.0,2.9
840387,09-05-17,Mission Rd,1,0,30.4757,-84.3445,tallahassee,Florida,FL,Alachua,53587.0,39098.0,"46,916",18.4,4105.0,2.9
847083,09-05-17,100 Block of NW 10th Ave,0,0,26.5361,-80.0644,boynton beach,Florida,FL,Alachua,64678.0,54710.0,"46,916",18.4,4105.0,2.9
847088,09-05-17,200 Block of SW Third St,0,0,26.5263,-80.0688,boynton beach,Florida,FL,Alachua,64678.0,54710.0,"46,916",18.4,4105.0,2.9
840141,09-05-17,3000 block of Canterbury Street,2,0,28.9006,-81.1775,deltona,Florida,FL,Alachua,40470.0,36552.0,"46,916",18.4,4105.0,2.9
841465,10-05-17,Easton Pl,0,0,29.478,-81.222,palm coast,Florida,FL,Alachua,54589.0,27565.0,"46,916",18.4,4105.0,2.9
840226,10-05-17,South St,0,0,26.6299,-81.8563,fort myers,Florida,FL,Lee,20533.0,18545.0,"85,295",11.2,10911.0,3.1
841232,10-05-17,SW 42nd Loop,0,0,29.1452,-82.3976,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
847565,10-05-17,1519 Sheldon Ave,0,0,26.6553,-81.6042,lehigh acres,Florida,FL,Alachua,88881.0,43815.0,"46,916",18.4,4105.0,2.9
842520,10-05-17,1100 Skyview Blvd,1,0,28.0325,-81.8989,lakeland,Florida,FL,Alachua,38865.0,33887.0,"46,916",18.4,4105.0,2.9
841868,11-05-17,NE 173rd St and NE 19th Ave,0,1,25.9352,-80.1625,north miami beach,Florida,FL,Alachua,68491.0,57169.0,"46,916",18.4,4105.0,2.9
842418,11-05-17,NW 31st Ave,1,0,26.2316,-80.1258,pompano beach,Florida,FL,Alachua,42673.0,35358.0,"46,916",18.4,4105.0,2.9
841873,11-05-17,1325 W Tharpe St,0,0,30.4623,-84.3059,tallahassee,Florida,FL,Alachua,53587.0,39098.0,"46,916",18.4,4105.0,2.9
841854,11-05-17,I-75,0,0,27.0995,-82.2352,north port,Florida,FL,Alachua,61354.0,61041.0,"46,916",18.4,4105.0,2.9
841863,11-05-17,NE 14th Ave and 155th Terrace,0,1,25.9186,-80.1717,north miami beach,Florida,FL,Alachua,68491.0,57169.0,"46,916",18.4,4105.0,2.9
841242,11-05-17,102 Blackpool Way,2,0,28.1574,-81.4924,haines city,Florida,FL,Polk,44470.0,34171.0,"99,590",14.0,11280.0,3.7
842467,12-05-17,2700 block of Southwest 3rd Street,0,1,25.7694,-80.2391,miami,Florida,FL,Miami-Dade,61400.0,48065.0,"419,056",15.7,33065.0,2.4
842276,12-05-17,Duncan Dr,0,1,30.1774,-84.3843,tallahassee,Florida,FL,Alachua,53587.0,39098.0,"46,916",18.4,4105.0,2.9
842450,12-05-17,6300 Block of San Juan Ave,0,1,30.2821,-81.7466,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
842462,12-05-17,1378 W N Blvd,0,0,28.826,-81.8864,leesburg,Florida,FL,Lake,25662.0,300000.0,"39,419",10.9,5108.0,3.2
842463,12-05-17,NE 170th St,0,0,25.9322,-80.1663,north miami beach,Florida,FL,Alachua,68491.0,57169.0,"46,916",18.4,4105.0,2.9
841860,12-05-17,11291 Harts Rd,1,0,30.4397,-81.6576,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
842522,12-05-17,900 Block of 21st Ave W,0,1,27.5201,-82.5903,palmetto,Florida,FL,Manatee,53404.0,36962.0,"44,991",11.3,5611.0,3.1
842936,13-05-17,6100 Collins Rd,0,0,30.204,-81.7433,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
842938,13-05-17,200 W 67th St,0,0,30.3879,-81.6533,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
842420,13-05-17,700 block of W 7th St,1,0,26.7685,-80.0651,riviera beach,Florida,FL,Alachua,26291.0,19345.0,"46,916",18.4,4105.0,2.9
842710,13-05-17,NW 9th Ct,0,0,26.5349,-80.0669,boynton beach,Florida,FL,Alachua,64678.0,54710.0,"46,916",18.4,4105.0,2.9
842515,13-05-17,21075 Glendale Ave,0,0,26.9986,-82.1047,port charlotte,Florida,FL,Alachua,47931.0,300000.0,"46,916",18.4,4105.0,2.9
842452,13-05-17,4203 Kenndle Rd,1,0,30.4013,-81.7133,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
846314,13-05-17,1 E Pickwick Park Dr,0,0,26.6298,-80.1302,palm springs,Florida,FL,Alachua,50446.0,41243.0,"46,916",18.4,4105.0,2.9
843194,13-05-17,11 E Silver Springs Blvd,0,1,29.1872,-82.1368,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
843159,14-05-17,8500 Block of Vining St,0,1,30.2538,-81.7948,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
845872,14-05-17,401 Meade Ave,0,0,28.3677,-80.6032,cape canaveral,Florida,FL,Alachua,0.0,0.0,"46,916",18.4,4105.0,2.9
843172,14-05-17,Hal McRae Blvd and Delaney Ave,0,5,27.5847,-81.4981,avon park,Florida,FL,Alachua,55224.0,49070.0,"46,916",18.4,4105.0,2.9
843552,14-05-17,6225 Old Pasco Rd,0,1,28.2486,-82.3552,lutz,Florida,FL,Alachua,85884.0,66114.0,"46,916",18.4,4105.0,2.9
847171,14-05-17,1300 Block of McDonald Ave,0,1,28.8547,-81.6722,eustis,Florida,FL,Alachua,70753.0,62192.0,"46,916",18.4,4105.0,2.9
844038,14-05-17,3300 block of Nolan St,1,0,30.3241,-81.7119,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
844845,15-05-17,400 Capital Circle SE,0,0,30.4403,-84.228,tallahassee,Florida,FL,Alachua,53587.0,39098.0,"46,916",18.4,4105.0,2.9
843841,15-05-17,12000 block of 59th St N,0,1,26.7644,-80.2309,royal palm beach,Florida,FL,Alachua,34427.0,24978.0,"46,916",18.4,4105.0,2.9
844699,15-05-17,2000 Block of Cortez Rd,1,0,30.3158,-81.5325,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
843806,15-05-17,1914 Cornwallis Pky,1,0,26.5959,-81.9339,cape coral,Florida,FL,Alachua,51977.0,50689.0,"46,916",18.4,4105.0,2.9
844741,15-05-17,97 NW 54th St,0,1,25.8253,-80.1985,miami shores,Florida,FL,Alachua,49290.0,37431.0,"46,916",18.4,4105.0,2.9
846322,15-05-17,Florida Park Dr,0,0,29.5704,-81.2094,palm coast,Florida,FL,Alachua,54589.0,27565.0,"46,916",18.4,4105.0,2.9
845847,15-05-17,8300 NW 31st Lane Rd,0,0,29.2198,-82.2569,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
844122,15-05-17,4798 Golfview Blvd,0,2,26.6131,-81.7299,lehigh acres,Florida,FL,Alachua,88881.0,43815.0,"46,916",18.4,4105.0,2.9
844045,15-05-17,6300 Parker Ave,0,1,26.659000000000002,-80.0639,palm springs,Florida,FL,Alachua,50446.0,41243.0,"46,916",18.4,4105.0,2.9
844089,15-05-17,5110 N 40th St,0,2,27.9923,-82.4142,temple terrace,Florida,FL,Alachua,25388.0,23656.0,"46,916",18.4,4105.0,2.9
844692,16-05-17,3000 Block of Justina Rd,0,1,30.3553,-81.5999,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
846326,16-05-17,SE 16th Pl,0,0,26.6369,-81.9398,north fort myers,Florida,FL,Lee,58507.0,46905.0,"85,295",11.2,10911.0,3.1
844705,16-05-17,5100 Block of Playpen Dr,0,1,30.2507,-81.7789,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
844728,16-05-17,416 Martin Luther King Jr Blvd,1,2,27.4914,-81.4334,sebring,Florida,FL,Alachua,57063.0,39770.0,"46,916",18.4,4105.0,2.9
845686,16-05-17,3501 NE 15th St,0,1,29.6841,-82.3045,gainesville,Florida,FL,Alachua,39023.0,31371.0,"46,916",18.4,4105.0,2.9
845704,16-05-17,Line and Kingston,0,1,30.3379,-81.6972,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
845629,16-05-17,705 S Beach St,0,1,29.1994,-81.0125,daytona beach,Florida,FL,Alachua,29601.0,25573.0,"46,916",18.4,4105.0,2.9
845648,16-05-17,1320 Lake Ave,0,1,26.6482,-81.6183,lehigh acres,Florida,FL,Alachua,88881.0,43815.0,"46,916",18.4,4105.0,2.9
845792,16-05-17,639 W Robinson St,1,0,28.5459,-81.3875,orlando,Florida,FL,Orange,43567.0,36551.0,"171,599",12.6,22173.0,2.9
845875,16-05-17,2700 Block of Barclay Ln,0,0,28.3389,-81.3332,kissimmee,Florida,FL,Alachua,66135.0,49968.0,"46,916",18.4,4105.0,2.9
845888,17-05-17,4594 Ulmerton Rd,1,0,27.8938,-82.695,pinellas park,Florida,FL,Alachua,34573.0,27598.0,"46,916",18.4,4105.0,2.9
848495,17-05-17,1200 Block of SW Fort King St,0,0,29.1855,-82.1493,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
847086,17-05-17,Northwest Seventh Avenue,1,0,25.9908,-80.1567,hallandale beach,Florida,FL,Alachua,60770.0,36763.0,"46,916",18.4,4105.0,2.9
846334,17-05-17,Moncrief Rd and Soutel Dr,0,1,30.3917,-81.7305,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
847811,17-05-17,Surfside Blvd,0,0,26.5989,-82.0313,cape coral,Florida,FL,Alachua,51977.0,50689.0,"46,916",18.4,4105.0,2.9
845697,17-05-17,1591 Lane Ave S,0,1,30.2918,-81.7522,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
847244,18-05-17,SE 141st St,0,0,29.0173,-81.8152,lady lake,Florida,FL,Alachua,57257.0,43419.0,"46,916",18.4,4105.0,2.9
846632,18-05-17,900 block of S Dixon,0,1,29.6402,-82.3439,gainesville,Florida,FL,Alachua,39023.0,31371.0,"46,916",18.4,4105.0,2.9
847136,18-05-17,740 NE 23rd Ave,0,0,29.6747,-82.3173,gainesville,Florida,FL,Alachua,39023.0,31371.0,"46,916",18.4,4105.0,2.9
918772,18-05-17,11560 SE 176th Place Rd,0,0,28.9649,-81.9621,lady lake,Florida,FL,Alachua,57257.0,43419.0,"46,916",18.4,4105.0,2.9
847144,18-05-17,W 1st St and St. Clair St,0,1,30.3402,-81.71600000000001,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
847146,18-05-17,1300 Block of Marsh Hen Dr,0,2,30.4467,-81.6668,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
850096,18-05-17,Leonard Reid Ave and 32nd St,1,0,27.3642,-82.5284,sarasota,Florida,FL,Alachua,74695.0,55279.0,"46,916",18.4,4105.0,2.9
847097,18-05-17,871 Orange Ave,0,1,29.2015,-81.03399999999999,daytona beach,Florida,FL,Alachua,29601.0,25573.0,"46,916",18.4,4105.0,2.9
847841,18-05-17,Ceitus Pkwy and El Dorado Blvd,0,0,26.6419,-82.0257,cape coral,Florida,FL,Alachua,51977.0,50689.0,"46,916",18.4,4105.0,2.9
848490,18-05-17,1333 SW Fort King St,0,0,29.1855,-82.1504,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
847997,18-05-17,NW 13th Ave and Chiquita Blvd,0,0,26.6767,-82.0067,north fort myers,Florida,FL,Lee,58507.0,46905.0,"85,295",11.2,10911.0,3.1
846679,18-05-17,10600 Riverside Dr,0,0,26.2317,-80.2679,tamarac,Florida,FL,Broward,52731.0,42353.0,"237,486",12.3,31706.0,3.0
847884,19-05-17,15350 Amberly Dr,2,0,28.0905,-82.4056,temple terrace,Florida,FL,Alachua,25388.0,23656.0,"46,916",18.4,4105.0,2.9
847894,19-05-17,1500 Block of Walnut Terrace,0,1,27.9602,-82.4746,tampa,Florida,FL,Hillsborough,72435.0,62089.0,"195,684",13.5,23152.0,3.1
847093,19-05-17,729 E University Blvd,0,1,28.0637,-80.6085,melbourne,Florida,FL,Alachua,52854.0,41753.0,"46,916",18.4,4105.0,2.9
847189,19-05-17,2100 N Powerline Rd,1,0,26.2565,-80.1516,coconut creek,Florida,FL,Alachua,47168.0,41619.0,"46,916",18.4,4105.0,2.9
847176,19-05-17,2606 Acapulco Dr,0,1,25.9861,-80.2306,miramar,Florida,FL,Broward,77682.0,65589.0,"237,486",12.3,31706.0,3.0
848054,20-05-17,790 E. Merritt Island Causeway,0,0,28.3577,-80.6842,rockledge,Florida,FL,Alachua,63868.0,43686.0,"46,916",18.4,4105.0,2.9
849158,20-05-17,500 Block of Bobcat Dr,1,0,29.8679,-82.6528,lake city,Florida,FL,Alachua,48348.0,40683.0,"46,916",18.4,4105.0,2.9
849146,21-05-17,2000 Block of W 10th St,1,0,30.3491,-81.6916,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
848486,21-05-17,Marion Oaks Ln and SW 39th Circle,1,0,29.0067,-82.1877,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
849154,21-05-17,Arlington Rd,0,1,30.3336,-81.6002,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
849930,21-05-17,Palm Beach Blvd,0,0,26.6923,-81.78399999999999,north fort myers,Florida,FL,Lee,58507.0,46905.0,"85,295",11.2,10911.0,3.1
850458,21-05-17,Robert St,0,0,30.3384,-81.4137,atlantic beach,Florida,FL,Alachua,40672.0,32107.0,"46,916",18.4,4105.0,2.9
848710,21-05-17,2924 Poplar Ave,1,0,28.7999,-81.9134,leesburg,Florida,FL,Lake,25662.0,300000.0,"39,419",10.9,5108.0,3.2
950521,21-05-17,3300 Block of 64th Ave NE,0,0,26.3483,-81.5412,immokalee,Florida,FL,Alachua,90483.0,84411.0,"46,916",18.4,4105.0,2.9
848488,21-05-17,Darlington Rd and US-19,0,0,28.1952,-82.7398,holiday,Florida,FL,Pasco,39706.0,32015.0,"61,716",11.3,8310.0,3.5
849962,21-05-17,100 E 27th St,0,1,26.7842,-80.0531,riviera beach,Florida,FL,Alachua,26291.0,19345.0,"46,916",18.4,4105.0,2.9
849894,22-05-17,555 N Congress Ave,0,0,26.535,-80.0907,boynton beach,Florida,FL,Alachua,64678.0,54710.0,"46,916",18.4,4105.0,2.9
856621,22-05-17,5948 Pembroke Rd,0,0,25.9951,-80.2059,pembroke pines,Florida,FL,Alachua,70035.0,59683.0,"46,916",18.4,4105.0,2.9
850025,22-05-17,W Flagler St and 36th Ave,0,1,25.7719,-80.2534,coral gables,Florida,FL,Alachua,184790.0,300000.0,"46,916",18.4,4105.0,2.9
850545,22-05-17,1800 block of Purdy Ave,0,0,25.7944,-80.1447,miami beach,Florida,FL,Miami-Dade,56499.0,300000.0,"419,056",15.7,33065.0,2.4
849142,22-05-17,Sea Oats Circle,0,0,29.1711,-80.9801,south daytona,Florida,FL,Alachua,43893.0,39156.0,"46,916",18.4,4105.0,2.9
849942,22-05-17,1650 Hargrave St,1,0,27.1842,-81.8237,punta gorda,Florida,FL,Alachua,83924.0,68903.0,"46,916",18.4,4105.0,2.9
851324,23-05-17,1726 U.S. Hwy. 27,0,0,28.544,-81.7422,clermont,Florida,FL,Alachua,81344.0,70110.0,"46,916",18.4,4105.0,2.9
